Timestep,State,Current RUL,Cummulative Reward
775.0,0.0,7.4979,221500.0
776.0,0.0,6.4075,222500.0
777.0,0.0,4.44,223500.0
778.0,4.0,4.44,223000.0
779.0,0.0,7.9148,224000.0
780.0,0.0,6.6081,225000.0
781.0,0.0,6.963,226000.0
782.0,1.0,5.2072,226900.0
783.0,5.0,5.2072,226400.0
784.0,5.0,5.2072,225900.0
785.0,0.0,6.1587,226900.0
786.0,9.0,6.1587,225900.0
787.0,9.0,6.1587,224900.0
788.0,9.0,6.1587,223900.0
789.0,9.0,6.1587,222900.0
790.0,9.0,6.1587,221900.0
791.0,9.0,6.1587,220900.0
792.0,0.0,10.7459,221900.0
793.0,1.0,9.839,222800.0
794.0,2.0,8.2374,223600.0
795.0,2.0,6.5887,224400.0
796.0,2.0,6.4845,225200.0
797.0,2.0,6.0137,226000.0
798.0,3.0,5.0897,226500.0
799.0,7.0,5.0897,226000.0
800.0,7.0,5.0897,225500.0
801.0,2.0,8.1245,226300.0
802.0,3.0,3.8608,226800.0
803.0,7.0,3.8608,226300.0
804.0,7.0,3.8608,225800.0
805.0,2.0,7.557,226600.0
806.0,2.0,5.4925,227400.0
807.0,6.0,5.4925,226900.0
808.0,6.0,5.4925,226400.0
809.0,1.0,9.0794,227300.0
810.0,1.0,7.7507,228200.0
811.0,1.0,7.4089,229100.0
812.0,1.0,5.5184,230000.0
813.0,1.0,6.5009,230900.0
814.0,2.0,6.1071,231700.0
815.0,2.0,4.6075,232500.0
816.0,6.0,4.6075,232000.0
817.0,6.0,4.6075,231500.0
818.0,1.0,7.1667,232400.0
819.0,2.0,4.674,233200.0
820.0,6.0,4.674,232700.0
821.0,1.0,5.7192,233600.0
822.0,1.0,6.1176,234500.0
823.0,1.0,5.3026,235400.0
824.0,5.0,5.3026,234900.0
825.0,5.0,5.3026,234400.0
826.0,0.0,7.3134,235400.0
827.0,0.0,5.8586,236400.0
828.0,0.0,5.8194,237400.0
829.0,0.0,5.0142,238400.0
830.0,4.0,5.0142,237900.0
831.0,0.0,6.2537,238900.0
832.0,0.0,5.7584,239900.0
833.0,0.0,4.9966,240900.0
834.0,4.0,4.9966,240400.0
835.0,0.0,5.7224,241400.0
836.0,1.0,5.0758,242300.0
837.0,5.0,5.0758,241800.0
838.0,0.0,6.1092,242800.0
839.0,0.0,6.4612,243800.0
840.0,0.0,4.8667,244800.0
841.0,4.0,4.8667,244300.0
842.0,0.0,6.6635,245300.0
843.0,0.0,5.4484,246300.0
844.0,4.0,5.4484,245800.0
845.0,0.0,7.0088,246800.0
846.0,0.0,2.1732,247800.0
847.0,4.0,2.1732,247300.0
848.0,4.0,2.1732,246800.0
849.0,4.0,2.1732,246300.0
850.0,0.0,8.0666,247300.0
851.0,0.0,6.0321,248300.0
852.0,0.0,6.1391,249300.0
853.0,1.0,5.8518,250200.0
854.0,2.0,5.9215,251000.0
855.0,2.0,5.4952,251800.0
856.0,6.0,5.4952,251300.0
857.0,1.0,6.4595,252200.0
858.0,9.0,6.4595,251200.0
859.0,9.0,6.4595,250200.0
860.0,9.0,6.4595,249200.0
861.0,9.0,6.4595,248200.0
862.0,9.0,6.4595,247200.0
863.0,9.0,6.4595,246200.0
864.0,0.0,10.7529,247200.0
865.0,0.0,9.7623,248200.0
866.0,0.0,9.52,249200.0
867.0,1.0,8.0057,250100.0
868.0,2.0,6.5995,250900.0
869.0,3.0,6.7176,251400.0
870.0,8.0,6.7176,248400.0
871.0,8.0,6.7176,245400.0
872.0,8.0,6.7176,242400.0
873.0,8.0,6.7176,239400.0
874.0,0.0,10.9441,240400.0
875.0,0.0,9.5953,241400.0
876.0,0.0,9.0186,242400.0
877.0,0.0,7.693,243400.0
878.0,0.0,7.2987,244400.0
879.0,1.0,6.4597,245300.0
880.0,1.0,5.8726,246200.0
881.0,2.0,5.0037,247000.0
882.0,6.0,5.0037,246500.0
883.0,6.0,5.0037,246000.0
884.0,1.0,6.5381,246900.0
885.0,1.0,6.1783,247800.0
886.0,1.0,5.0185,248700.0
887.0,5.0,5.0185,248200.0
888.0,0.0,6.8385,249200.0
889.0,0.0,6.0116,250200.0
890.0,0.0,5.4676,251200.0
891.0,4.0,5.4676,250700.0
892.0,4.0,5.4676,250200.0
893.0,0.0,6.9872,251200.0
894.0,0.0,6.5084,252200.0
895.0,1.0,5.8127,253100.0
896.0,1.0,4.8229,254000.0
897.0,5.0,4.8229,253500.0
898.0,0.0,5.9695,254500.0
899.0,0.0,1.8979,255500.0
900.0,4.0,1.8979,255000.0
901.0,0.0,5.5713,256000.0
902.0,0.0,6.1307,257000.0
903.0,0.0,7.239,258000.0
904.0,0.0,5.9772,259000.0
905.0,0.0,5.9382,260000.0
906.0,1.0,4.2586,260900.0
907.0,5.0,4.2586,260400.0
908.0,5.0,4.2586,259900.0
909.0,5.0,4.2586,259400.0
910.0,5.0,4.2586,258900.0
911.0,0.0,4.5672,259900.0
912.0,4.0,4.5672,259400.0
913.0,0.0,4.8118,260400.0
914.0,4.0,4.8118,259900.0
915.0,4.0,4.8118,259400.0
916.0,0.0,7.4976,260400.0
917.0,0.0,5.8407,261400.0
918.0,1.0,5.1687,262300.0
919.0,5.0,5.1687,261800.0
920.0,0.0,6.6526,262800.0
921.0,0.0,6.5563,263800.0
922.0,1.0,5.815,264700.0
923.0,1.0,5.4233,265600.0
924.0,5.0,5.4233,265100.0
925.0,0.0,6.1045,266100.0
926.0,0.0,5.2229,267100.0
927.0,4.0,5.2229,266600.0
928.0,0.0,6.4977,267600.0
929.0,1.0,6.0051,268500.0
930.0,1.0,1.3886,269400.0
931.0,5.0,1.3886,268900.0
932.0,0.0,6.7104,269900.0
933.0,1.0,7.8471,270800.0
934.0,2.0,5.4296,271600.0
935.0,6.0,5.4296,271100.0
936.0,6.0,5.4296,270600.0
937.0,1.0,7.6328,271500.0
938.0,1.0,5.3349,272400.0
939.0,5.0,5.3349,271900.0
940.0,5.0,5.3349,271400.0
941.0,5.0,5.3349,270900.0
942.0,0.0,9.069,271900.0
943.0,0.0,7.7511,272900.0
944.0,1.0,5.5598,273800.0
945.0,2.0,5.8534,274600.0
946.0,2.0,5.5549,275400.0
947.0,2.0,4.7826,276200.0
948.0,6.0,4.7826,275700.0
949.0,1.0,6.3433,276600.0
950.0,2.0,5.1464,277400.0
951.0,6.0,5.1464,276900.0
952.0,1.0,5.7279,277800.0
953.0,1.0,6.0619,278700.0
954.0,2.0,5.8622,279500.0
955.0,2.0,4.75,280300.0
956.0,6.0,4.75,279800.0
957.0,1.0,5.7367,280700.0
958.0,9.0,5.7367,279700.0
959.0,9.0,5.7367,278700.0
960.0,9.0,5.7367,277700.0
961.0,9.0,5.7367,276700.0
962.0,9.0,5.7367,275700.0
963.0,9.0,5.7367,274700.0
964.0,9.0,5.7367,273700.0
965.0,9.0,5.7367,272700.0
966.0,9.0,5.7367,271700.0
967.0,9.0,5.7367,270700.0
968.0,9.0,5.7367,269700.0
969.0,0.0,10.2565,270700.0
970.0,1.0,9.5729,271600.0
971.0,1.0,8.4867,272500.0
972.0,1.0,6.874,273400.0
973.0,2.0,5.908,274200.0
974.0,2.0,4.2807,275000.0
975.0,6.0,4.2807,274500.0
976.0,6.0,4.2807,274000.0
977.0,6.0,4.2807,273500.0
978.0,1.0,8.37,274400.0
979.0,1.0,6.5207,275300.0
980.0,1.0,5.572,276200.0
981.0,1.0,7.2094,277100.0
982.0,1.0,5.5687,278000.0
983.0,2.0,4.8303,278800.0
984.0,6.0,4.8303,278300.0
985.0,1.0,5.9091,279200.0
986.0,2.0,4.9826,280000.0
987.0,6.0,4.9826,279500.0
988.0,6.0,4.9826,279000.0
989.0,6.0,4.9826,278500.0
990.0,1.0,7.0452,279400.0
991.0,1.0,6.5988,280300.0
992.0,1.0,5.0886,281200.0
993.0,5.0,5.0886,280700.0
994.0,5.0,5.0886,280200.0
995.0,0.0,6.8539,281200.0
996.0,1.0,5.6366,282100.0
997.0,2.0,5.8131,282900.0
998.0,2.0,5.1118,283700.0
999.0,6.0,5.1118,283200.0
1000.0,6.0,5.1118,282700.0
1001.0,6.0,5.1118,282200.0
1002.0,6.0,5.1118,281700.0
1003.0,1.0,5.5958,282600.0
1004.0,1.0,5.4596,283500.0
1005.0,5.0,5.4596,283000.0
1006.0,0.0,7.4005,284000.0
1007.0,0.0,5.5722,285000.0
1008.0,1.0,5.6763,285900.0
1009.0,2.0,5.2319,286700.0
1010.0,6.0,5.2319,286200.0
1011.0,6.0,5.2319,285700.0
1012.0,6.0,5.2319,285200.0
1013.0,1.0,6.3,286100.0
1014.0,1.0,5.9746,287000.0
1015.0,1.0,5.0842,287900.0
1016.0,5.0,5.0842,287400.0
1017.0,0.0,6.3684,288400.0
1018.0,0.0,4.6332,289400.0
1019.0,4.0,4.6332,288900.0
1020.0,0.0,6.6506,289900.0
1021.0,0.0,6.2961,290900.0
1022.0,1.0,5.086,291800.0
1023.0,5.0,5.086,291300.0
1024.0,0.0,6.3802,292300.0
1025.0,0.0,6.4508,293300.0
1026.0,0.0,4.8089,294300.0
1027.0,4.0,4.8089,293800.0
1028.0,4.0,4.8089,293300.0
1029.0,4.0,4.8089,292800.0
1030.0,0.0,6.3565,293800.0
1031.0,0.0,6.1965,294800.0
1032.0,0.0,5.2701,295800.0
1033.0,4.0,5.2701,295300.0
1034.0,0.0,6.0823,296300.0
1035.0,1.0,5.8986,297200.0
1036.0,2.0,4.9767,298000.0
1037.0,6.0,4.9767,297500.0
1038.0,6.0,4.9767,297000.0
1039.0,1.0,7.1489,297900.0
1040.0,1.0,4.615,298800.0
1041.0,5.0,4.615,298300.0
1042.0,5.0,4.615,297800.0
1043.0,5.0,4.615,297300.0
1044.0,5.0,4.615,296800.0
1045.0,0.0,6.5337,297800.0
1046.0,0.0,7.4682,298800.0
1047.0,0.0,5.3789,299800.0
1048.0,4.0,5.3789,299300.0
1049.0,0.0,6.8169,300300.0
1050.0,0.0,7.1248,301300.0
1051.0,0.0,2.3248,302300.0
1052.0,4.0,2.3248,301800.0
1053.0,4.0,2.3248,301300.0
1054.0,0.0,6.4088,302300.0
1055.0,0.0,6.965,303300.0
1056.0,1.0,4.6329,304200.0
1057.0,5.0,4.6329,303700.0
1058.0,0.0,6.426,304700.0
1059.0,0.0,6.2611,305700.0
1060.0,1.0,5.7022,306600.0
1061.0,1.0,5.7154,307500.0
1062.0,2.0,4.6707,308300.0
1063.0,6.0,4.6707,307800.0
1064.0,6.0,4.6707,307300.0
1065.0,1.0,3.5074,308200.0
1066.0,5.0,3.5074,307700.0
1067.0,0.0,6.35,308700.0
1068.0,0.0,6.4671,309700.0
1069.0,0.0,4.8363,310700.0
1070.0,4.0,4.8363,310200.0
1071.0,0.0,6.5534,311200.0
1072.0,1.0,6.3097,312100.0
1073.0,2.0,6.3243,312900.0
1074.0,2.0,5.2044,313700.0
1075.0,6.0,5.2044,313200.0
1076.0,6.0,5.2044,312700.0
1077.0,6.0,5.2044,312200.0
1078.0,6.0,5.2044,311700.0
1079.0,1.0,6.4654,312600.0
1080.0,1.0,5.9542,313500.0
1081.0,1.0,6.0781,314400.0
1082.0,2.0,5.2787,315200.0
1083.0,6.0,5.2787,314700.0
1084.0,1.0,6.4962,315600.0
1085.0,1.0,5.6182,316500.0
1086.0,2.0,4.8103,317300.0
1087.0,6.0,4.8103,316800.0
1088.0,1.0,7.5065,317700.0
1089.0,2.0,4.8941,318500.0
1090.0,6.0,4.8941,318000.0
1091.0,1.0,6.4225,318900.0
1092.0,2.0,1.4333,319700.0
1093.0,6.0,1.4333,319200.0
1094.0,6.0,1.4333,318700.0
1095.0,1.0,8.1748,319600.0
1096.0,1.0,6.4213,320500.0
1097.0,1.0,5.2116,321400.0
1098.0,5.0,5.2116,320900.0
1099.0,5.0,5.2116,320400.0
1100.0,0.0,7.3702,321400.0
1101.0,0.0,7.1512,322400.0
1102.0,0.0,5.9587,323400.0
1103.0,0.0,6.304,324400.0
1104.0,0.0,5.959,325400.0
1105.0,0.0,4.9438,326400.0
1106.0,4.0,4.9438,325900.0
1107.0,0.0,5.666,326900.0
1108.0,1.0,4.7567,327800.0
1109.0,5.0,4.7567,327300.0
1110.0,0.0,5.5938,328300.0
1111.0,1.0,4.7226,329200.0
1112.0,5.0,4.7226,328700.0
1113.0,0.0,6.8303,329700.0
1114.0,0.0,5.8572,330700.0
1115.0,0.0,6.2084,331700.0
1116.0,1.0,5.4336,332600.0
1117.0,5.0,5.4336,332100.0
1118.0,5.0,5.4336,331600.0
1119.0,0.0,5.7171,332600.0
1120.0,0.0,4.9473,333600.0
1121.0,4.0,4.9473,333100.0
1122.0,4.0,4.9473,332600.0
1123.0,4.0,4.9473,332100.0
1124.0,4.0,4.9473,331600.0
1125.0,0.0,4.8522,332600.0
1126.0,4.0,4.8522,332100.0
1127.0,4.0,4.8522,331600.0
1128.0,4.0,4.8522,331100.0
1129.0,4.0,4.8522,330600.0
1130.0,0.0,8.8009,331600.0
1131.0,1.0,6.5616,332500.0
1132.0,1.0,7.5454,333400.0
1133.0,2.0,6.903,334200.0
1134.0,2.0,5.2407,335000.0
1135.0,6.0,5.2407,334500.0
1136.0,1.0,5.5502,335400.0
1137.0,1.0,6.6191,336300.0
1138.0,1.0,4.8257,337200.0
1139.0,5.0,4.8257,336700.0
1140.0,5.0,4.8257,336200.0
1141.0,5.0,4.8257,335700.0
1142.0,0.0,6.7191,336700.0
1143.0,0.0,5.7543,337700.0
1144.0,0.0,4.9322,338700.0
1145.0,4.0,4.9322,338200.0
1146.0,0.0,7.027,339200.0
1147.0,1.0,6.0478,340100.0
1148.0,1.0,5.5636,341000.0
1149.0,1.0,5.2257,341900.0
1150.0,5.0,5.2257,341400.0
1151.0,5.0,5.2257,340900.0
1152.0,0.0,5.7838,341900.0
1153.0,0.0,5.2089,342900.0
1154.0,4.0,5.2089,342400.0
1155.0,0.0,5.2922,343400.0
1156.0,4.0,5.2922,342900.0
1157.0,0.0,7.8032,343900.0
1158.0,1.0,7.8712,344800.0
1159.0,1.0,6.7827,345700.0
1160.0,1.0,6.6829,346600.0
1161.0,1.0,5.2394,347500.0
1162.0,5.0,5.2394,347000.0
1163.0,5.0,5.2394,346500.0
1164.0,5.0,5.2394,346000.0
1165.0,5.0,5.2394,345500.0
1166.0,0.0,6.5979,346500.0
1167.0,1.0,5.7144,347400.0
1168.0,1.0,4.834,348300.0
1169.0,5.0,4.834,347800.0
1170.0,0.0,6.4434,348800.0
1171.0,9.0,6.4434,347800.0
1172.0,9.0,6.4434,346800.0
1173.0,9.0,6.4434,345800.0
1174.0,9.0,6.4434,344800.0
1175.0,9.0,6.4434,343800.0
1176.0,9.0,6.4434,342800.0
1177.0,9.0,6.4434,341800.0
1178.0,9.0,6.4434,340800.0
1179.0,9.0,6.4434,339800.0
1180.0,9.0,6.4434,338800.0
1181.0,9.0,6.4434,337800.0
1182.0,9.0,6.4434,336800.0
1183.0,9.0,6.4434,335800.0
1184.0,9.0,6.4434,334800.0
1185.0,9.0,6.4434,333800.0
1186.0,9.0,6.4434,332800.0
1187.0,9.0,6.4434,331800.0
1188.0,9.0,6.4434,330800.0
1189.0,9.0,6.4434,329800.0
1190.0,0.0,10.5855,330800.0
1191.0,1.0,9.6977,331700.0
1192.0,1.0,9.2502,332600.0
1193.0,1.0,8.2256,333500.0
1194.0,2.0,8.7373,334300.0
1195.0,2.0,1.7799,335100.0
1196.0,6.0,1.7799,334600.0
1197.0,6.0,1.7799,334100.0
1198.0,1.0,8.2848,335000.0
1199.0,2.0,6.3573,335800.0
1200.0,2.0,6.8239,336600.0
1201.0,2.0,6.1803,337400.0
1202.0,3.0,5.5869,337900.0
1203.0,3.0,4.4687,338400.0
1204.0,7.0,4.4687,337900.0
1205.0,7.0,4.4687,337400.0
1206.0,2.0,5.6223,338200.0
1207.0,2.0,5.1247,339000.0
1208.0,6.0,5.1247,338500.0
1209.0,6.0,5.1247,338000.0
1210.0,1.0,7.4716,338900.0
1211.0,1.0,6.143,339800.0
1212.0,1.0,5.6507,340700.0
1213.0,1.0,4.6135,341600.0
1214.0,5.0,4.6135,341100.0
1215.0,0.0,5.5331,342100.0
1216.0,1.0,4.6495,343000.0
1217.0,5.0,4.6495,342500.0
1218.0,5.0,4.6495,342000.0
1219.0,5.0,4.6495,341500.0
1220.0,5.0,4.6495,341000.0
1221.0,0.0,5.1682,342000.0
1222.0,4.0,5.1682,341500.0
1223.0,0.0,7.7103,342500.0
1224.0,0.0,7.7058,343500.0
1225.0,1.0,6.5656,344400.0
1226.0,1.0,6.5673,345300.0
1227.0,9.0,6.5673,344300.0
1228.0,9.0,6.5673,343300.0
1229.0,9.0,6.5673,342300.0
1230.0,9.0,6.5673,341300.0
1231.0,9.0,6.5673,340300.0
1232.0,9.0,6.5673,339300.0
1233.0,9.0,6.5673,338300.0
1234.0,9.0,6.5673,337300.0
1235.0,9.0,6.5673,336300.0
1236.0,9.0,6.5673,335300.0
1237.0,9.0,6.5673,334300.0
1238.0,0.0,10.6844,335300.0
1239.0,0.0,9.6351,336300.0
1240.0,0.0,9.8375,337300.0
1241.0,1.0,8.1075,338200.0
1242.0,2.0,6.7171,339000.0
1243.0,2.0,6.7072,339800.0
1244.0,2.0,6.4963,340600.0
1245.0,3.0,5.4768,341100.0
1246.0,7.0,5.4768,340600.0
1247.0,7.0,5.4768,340100.0
1248.0,2.0,5.9594,340900.0
1249.0,3.0,3.9335,341400.0
1250.0,7.0,3.9335,340900.0
1251.0,7.0,3.9335,340400.0
1252.0,2.0,6.4853,341200.0
1253.0,3.0,2.4307,341700.0
1254.0,7.0,2.4307,341200.0
1255.0,7.0,2.4307,340700.0
1256.0,7.0,2.4307,340200.0
1257.0,7.0,2.4307,339700.0
1258.0,2.0,7.5595,340500.0
1259.0,3.0,2.0538,341000.0
1260.0,7.0,2.0538,340500.0
1261.0,7.0,2.0538,340000.0
1262.0,7.0,2.0538,339500.0
1263.0,7.0,2.0538,339000.0
1264.0,2.0,8.2739,339800.0
1265.0,2.0,5.2953,340600.0
1266.0,6.0,5.2953,340100.0
1267.0,1.0,9.5415,341000.0
1268.0,1.0,8.684,341900.0
1269.0,1.0,6.4211,342800.0
1270.0,1.0,5.5866,343700.0
1271.0,1.0,8.7831,344600.0
1272.0,2.0,4.8386,345400.0
1273.0,6.0,4.8386,344900.0
1274.0,1.0,7.5556,345800.0
1275.0,1.0,8.3573,346700.0
1276.0,2.0,5.4959,347500.0
1277.0,6.0,5.4959,347000.0
1278.0,6.0,5.4959,346500.0
1279.0,6.0,5.4959,346000.0
1280.0,1.0,7.7853,346900.0
1281.0,1.0,6.4148,347800.0
1282.0,1.0,6.3132,348700.0
1283.0,2.0,1.1053,349500.0
1284.0,6.0,1.1053,349000.0
1285.0,6.0,1.1053,348500.0
1286.0,1.0,1.7919,349400.0
1287.0,5.0,1.7919,348900.0
1288.0,5.0,1.7919,348400.0
1289.0,5.0,1.7919,347900.0
1290.0,0.0,7.8696,348900.0
1291.0,0.0,6.8606,349900.0
1292.0,0.0,4.9047,350900.0
1293.0,4.0,4.9047,350400.0
1294.0,4.0,4.9047,349900.0
1295.0,4.0,4.9047,349400.0
1296.0,4.0,4.9047,348900.0
1297.0,0.0,8.2239,349900.0
1298.0,0.0,7.7692,350900.0
1299.0,1.0,5.8906,351800.0
1300.0,1.0,5.3694,352700.0
1301.0,5.0,5.3694,352200.0
1302.0,0.0,4.8501,353200.0
1303.0,4.0,4.8501,352700.0
1304.0,0.0,9.1427,353700.0
1305.0,1.0,8.7619,354600.0
1306.0,1.0,6.4844,355500.0
1307.0,2.0,5.8975,356300.0
1308.0,2.0,5.645,357100.0
1309.0,3.0,5.5984,357600.0
1310.0,3.0,4.4477,358100.0
1311.0,7.0,4.4477,357600.0
1312.0,7.0,4.4477,357100.0
1313.0,7.0,4.4477,356600.0
1314.0,2.0,5.4859,357400.0
1315.0,6.0,5.4859,356900.0
1316.0,1.0,6.2763,357800.0
1317.0,1.0,6.1466,358700.0
1318.0,1.0,6.6548,359600.0
1319.0,2.0,6.0077,360400.0
1320.0,3.0,4.6604,360900.0
1321.0,7.0,4.6604,360400.0
1322.0,7.0,4.6604,359900.0
1323.0,7.0,4.6604,359400.0
1324.0,7.0,4.6604,358900.0
1325.0,7.0,4.6604,358400.0
1326.0,2.0,5.7293,359200.0
1327.0,3.0,5.7496,359700.0
1328.0,3.0,4.7897,360200.0
1329.0,7.0,4.7897,359700.0
1330.0,7.0,4.7897,359200.0
1331.0,7.0,4.7897,358700.0
1332.0,2.0,5.6879,359500.0
1333.0,3.0,5.3871,360000.0
1334.0,7.0,5.3871,359500.0
1335.0,2.0,5.8848,360300.0
1336.0,2.0,6.2901,361100.0
1337.0,3.0,5.1316,361600.0
1338.0,7.0,5.1316,361100.0
1339.0,2.0,6.9921,361900.0
1340.0,2.0,5.8535,362700.0
1341.0,3.0,4.9078,363200.0
1342.0,7.0,4.9078,362700.0
1343.0,2.0,6.0981,363500.0
1344.0,3.0,2.2802,364000.0
1345.0,7.0,2.2802,363500.0
1346.0,2.0,6.3476,364300.0
1347.0,3.0,6.2522,364800.0
1348.0,8.0,6.2522,361800.0
1349.0,0.0,10.588,362800.0
1350.0,0.0,9.6087,363800.0
1351.0,1.0,8.7024,364700.0
1352.0,2.0,7.7867,365500.0
1353.0,3.0,2.2497,366000.0
1354.0,7.0,2.2497,365500.0
1355.0,7.0,2.2497,365000.0
1356.0,7.0,2.2497,364500.0
1357.0,7.0,2.2497,364000.0
1358.0,2.0,8.7237,364800.0
1359.0,2.0,8.3285,365600.0
1360.0,2.0,8.4721,366400.0
1361.0,2.0,6.5258,367200.0
1362.0,2.0,6.2297,368000.0
1363.0,2.0,5.8035,368800.0
1364.0,2.0,4.809,369600.0
1365.0,6.0,4.809,369100.0
1366.0,6.0,4.809,368600.0
1367.0,1.0,5.9384,369500.0
1368.0,2.0,5.7284,370300.0
1369.0,2.0,4.7381,371100.0
1370.0,6.0,4.7381,370600.0
1371.0,1.0,6.2872,371500.0
1372.0,1.0,5.1367,372400.0
1373.0,5.0,5.1367,371900.0
1374.0,5.0,5.1367,371400.0
1375.0,5.0,5.1367,370900.0
1376.0,5.0,5.1367,370400.0
1377.0,5.0,5.1367,369900.0
1378.0,5.0,5.1367,369400.0
1379.0,5.0,5.1367,368900.0
1380.0,0.0,6.667,369900.0
1381.0,0.0,6.2176,370900.0
1382.0,0.0,5.2167,371900.0
1383.0,4.0,5.2167,371400.0
1384.0,4.0,5.2167,370900.0
1385.0,4.0,5.2167,370400.0
1386.0,0.0,6.3753,371400.0
1387.0,1.0,5.9173,372300.0
1388.0,1.0,5.5439,373200.0
1389.0,1.0,4.5503,374100.0
1390.0,5.0,4.5503,373600.0
1391.0,0.0,6.0853,374600.0
1392.0,0.0,5.9255,375600.0
1393.0,0.0,4.7051,376600.0
1394.0,4.0,4.7051,376100.0
1395.0,4.0,4.7051,375600.0
1396.0,4.0,4.7051,375100.0
1397.0,0.0,6.1718,376100.0
1398.0,1.0,4.9628,377000.0
1399.0,5.0,4.9628,376500.0
1400.0,5.0,4.9628,376000.0
1401.0,0.0,6.9121,377000.0
1402.0,0.0,6.9156,378000.0
1403.0,0.0,6.0723,379000.0
1404.0,1.0,4.1578,379900.0
1405.0,5.0,4.1578,379400.0
1406.0,0.0,5.8867,380400.0
1407.0,0.0,5.4185,381400.0
1408.0,4.0,5.4185,380900.0
1409.0,0.0,6.5421,381900.0
1410.0,0.0,7.2005,382900.0
1411.0,0.0,5.3782,383900.0
1412.0,4.0,5.3782,383400.0
1413.0,4.0,5.3782,382900.0
1414.0,0.0,6.2939,383900.0
1415.0,1.0,5.374,384800.0
1416.0,5.0,5.374,384300.0
1417.0,0.0,8.2779,385300.0
1418.0,1.0,6.7939,386200.0
1419.0,1.0,6.1442,387100.0
1420.0,2.0,0.683,387900.0
1421.0,6.0,0.683,387400.0
1422.0,6.0,0.683,386900.0
1423.0,1.0,5.2946,387800.0
1424.0,5.0,5.2946,387300.0
1425.0,0.0,5.9999,388300.0
1426.0,0.0,6.9846,389300.0
1427.0,1.0,6.8094,390200.0
1428.0,1.0,6.3179,391100.0
1429.0,1.0,6.19,392000.0
1430.0,1.0,5.431,392900.0
1431.0,5.0,5.431,392400.0
1432.0,5.0,5.431,391900.0
1433.0,5.0,5.431,391400.0
1434.0,0.0,6.4132,392400.0
1435.0,0.0,5.4767,393400.0
1436.0,4.0,5.4767,392900.0
1437.0,0.0,5.1602,393900.0
1438.0,4.0,5.1602,393400.0
1439.0,4.0,5.1602,392900.0
1440.0,0.0,7.6252,393900.0
1441.0,0.0,6.8766,394900.0
1442.0,0.0,5.7922,395900.0
1443.0,0.0,6.0895,396900.0
1444.0,0.0,6.1337,397900.0
1445.0,1.0,5.2053,398800.0
1446.0,5.0,5.2053,398300.0
1447.0,5.0,5.2053,397800.0
1448.0,5.0,5.2053,397300.0
1449.0,5.0,5.2053,396800.0
1450.0,0.0,5.4582,397800.0
1451.0,4.0,5.4582,397300.0
1452.0,0.0,6.9962,398300.0
1453.0,1.0,6.5435,399200.0
1454.0,2.0,2.4237,400000.0
1455.0,6.0,2.4237,399500.0
1456.0,6.0,2.4237,399000.0
1457.0,1.0,6.3507,399900.0
1458.0,1.0,7.2416,400800.0
1459.0,1.0,5.9621,401700.0
1460.0,1.0,5.2249,402600.0
1461.0,5.0,5.2249,402100.0
1462.0,5.0,5.2249,401600.0
1463.0,0.0,7.4098,402600.0
1464.0,0.0,0.9898,403600.0
1465.0,4.0,0.9898,403100.0
1466.0,0.0,6.7536,404100.0
1467.0,0.0,6.83,405100.0
1468.0,0.0,6.2587,406100.0
1469.0,0.0,4.6392,407100.0
1470.0,4.0,4.6392,406600.0
1471.0,0.0,5.8131,407600.0
1472.0,0.0,6.3229,408600.0
1473.0,0.0,5.1994,409600.0
1474.0,4.0,5.1994,409100.0
1475.0,4.0,5.1994,408600.0
1476.0,0.0,5.4118,409600.0
1477.0,4.0,5.4118,409100.0
1478.0,4.0,5.4118,408600.0
1479.0,0.0,8.8823,409600.0
1480.0,1.0,7.5075,410500.0
1481.0,2.0,5.8027,411300.0
1482.0,2.0,7.3599,412100.0
1483.0,3.0,4.4366,412600.0
1484.0,7.0,4.4366,412100.0
1485.0,7.0,4.4366,411600.0
1486.0,2.0,6.1873,412400.0
1487.0,2.0,5.3896,413200.0
1488.0,6.0,5.3896,412700.0
1489.0,1.0,6.4701,413600.0
1490.0,1.0,6.1638,414500.0
1491.0,1.0,5.89,415400.0
1492.0,1.0,4.9298,416300.0
1493.0,5.0,4.9298,415800.0
1494.0,0.0,5.8262,416800.0
1495.0,0.0,5.9662,417800.0
1496.0,0.0,5.3181,418800.0
1497.0,4.0,5.3181,418300.0
1498.0,0.0,6.0128,419300.0
1499.0,0.0,5.8009,420300.0
1500.0,0.0,5.2073,421300.0
1501.0,4.0,5.2073,420800.0
1502.0,0.0,3.679,421800.0
1503.0,4.0,3.679,421300.0
1504.0,0.0,7.8938,422300.0
1505.0,0.0,7.4576,423300.0
1506.0,0.0,6.7999,424300.0
1507.0,1.0,6.7614,425200.0
1508.0,1.0,5.9295,426100.0
1509.0,1.0,0.386,427000.0
1510.0,5.0,0.386,426500.0
1511.0,0.0,6.5218,427500.0
1512.0,0.0,5.3171,428500.0
1513.0,4.0,5.3171,428000.0
1514.0,0.0,6.2429,429000.0
1515.0,1.0,6.2288,429900.0
1516.0,2.0,5.3853,430700.0
1517.0,6.0,5.3853,430200.0
1518.0,6.0,5.3853,429700.0
1519.0,6.0,5.3853,429200.0
1520.0,6.0,5.3853,428700.0
1521.0,6.0,5.3853,428200.0
1522.0,6.0,5.3853,427700.0
1523.0,6.0,5.3853,427200.0
1524.0,6.0,5.3853,426700.0
